ObjectId,ISO3,Indicator,Measure,Date,Value,Year
18243,WLD,Change in mean sea level: Sea level: Jason.1,World,D04/06/2009,21.66,2009
18244,WLD,Change in mean sea level: Sea level: Jason.1,Yellow Sea,D04/06/2009,-46.19,2009
18245,WLD,Change in mean sea level: Sea level: Jason.1,North Sea,D04/07/2009,-81.76,2009
18246,WLD,Change in mean sea level: Sea level: Jason.2,Baltic Sea,D04/10/2009,-53.95,2009
18247,WLD,Change in mean sea level: Sea level: Jason.2,Andaman Sea,D04/11/2009,-24.65,2009
18248,WLD,Change in mean sea level: Sea level: Jason.2,Arabian Sea,D04/11/2009,95.28,2009
18249,WLD,Change in mean sea level: Sea level: Jason.2,Atlantic Ocean,D04/11/2009,13.82,2009
18250,WLD,Change in mean sea level: Sea level: Jason.2,Bay Bengal,D04/11/2009,45.17,2009
18251,WLD,Change in mean sea level: Sea level: Jason.2,Bering Sea,D04/11/2009,-28.28,2009
18252,WLD,Change in mean sea level: Sea level: Jason.2,Caribbean Sea,D04/11/2009,-34.56,2009
18253,WLD,Change in mean sea level: Sea level: Jason.2,Gulf Mexico,D04/11/2009,-18.24,2009
18254,WLD,Change in mean sea level: Sea level: Jason.2,Indian Ocean,D04/11/2009,38.82,2009
18255,WLD,Change in mean sea level: Sea level: Jason.2,Indonesian,D04/11/2009,115.28,2009
18256,WLD,Change in mean sea level: Sea level: Jason.2,Mediterranean,D04/11/2009,-91.47,2009
18257,WLD,Change in mean sea level: Sea level: Jason.2,Nino,D04/11/2009,22.27,2009
18258,WLD,Change in mean sea level: Sea level: Jason.2,North Atlantic,D04/11/2009,-33.09,2009
18259,WLD,Change in mean sea level: Sea level: Jason.2,North Pacific,D04/11/2009,-19.19,2009
18260,WLD,Change in mean sea level: Sea level: Jason.2,North Sea,D04/11/2009,-65.91,2009
18261,WLD,Change in mean sea level: Sea level: Jason.2,Pacific Ocean,D04/11/2009,15.46,2009
18262,WLD,Change in mean sea level: Sea level: Jason.2,Persian Gulf,D04/11/2009,37.43,2009
18263,WLD,Change in mean sea level: Sea level: Jason.2,Sea Japan,D04/11/2009,-68.2,2009
18264,WLD,Change in mean sea level: Sea level: Jason.2,Sea Okhotsk,D04/11/2009,-25.48,2009
18265,WLD,Change in mean sea level: Sea level: Jason.2,South China,D04/11/2009,48.29,2009
18266,WLD,Change in mean sea level: Sea level: Jason.2,Southern Ocean,D04/11/2009,41.86,2009
18267,WLD,Change in mean sea level: Sea level: Jason.2,Tropics,D04/11/2009,23.75,2009
18268,WLD,Change in mean sea level: Sea level: Jason.2,World,D04/11/2009,19.84,2009
18269,WLD,Change in mean sea level: Sea level: Jason.2,Yellow Sea,D04/12/2009,-57.94,2009
18270,WLD,Change in mean sea level: Sea level: Jason.2,Adriatic Sea,D04/13/2009,-43.37,2009
18271,WLD,Change in mean sea level: Sea level: Jason.1,South China,D04/15/2009,6.67,2009
18272,WLD,Change in mean sea level: Sea level: Jason.1,Adriatic Sea,D04/16/2009,-15.91,2009
18273,WLD,Change in mean sea level: Sea level: Jason.1,Andaman Sea,D04/16/2009,-7.49,2009
18274,WLD,Change in mean sea level: Sea level: Jason.1,Arabian Sea,D04/16/2009,96.19,2009
18275,WLD,Change in mean sea level: Sea level: Jason.1,Atlantic Ocean,D04/16/2009,18.65,2009
18276,WLD,Change in mean sea level: Sea level: Jason.1,Baltic Sea,D04/16/2009,-134.6,2009
18277,WLD,Change in mean sea level: Sea level: Jason.1,Bay Bengal,D04/16/2009,24.14,2009
18278,WLD,Change in mean sea level: Sea level: Jason.1,Bering Sea,D04/16/2009,-24.28,2009
18279,WLD,Change in mean sea level: Sea level: Jason.1,Caribbean Sea,D04/16/2009,-32.38,2009
18280,WLD,Change in mean sea level: Sea level: Jason.1,Gulf Mexico,D04/16/2009,-5.7,2009
18281,WLD,Change in mean sea level: Sea level: Jason.1,Indian Ocean,D04/16/2009,38.98,2009
18282,WLD,Change in mean sea level: Sea level: Jason.1,Indonesian,D04/16/2009,116.01,2009
18283,WLD,Change in mean sea level: Sea level: Jason.1,Mediterranean,D04/16/2009,-75.42,2009
18284,WLD,Change in mean sea level: Sea level: Jason.1,Nino,D04/16/2009,19.26,2009
18285,WLD,Change in mean sea level: Sea level: Jason.1,North Atlantic,D04/16/2009,-27.71,2009
18286,WLD,Change in mean sea level: Sea level: Jason.1,North Pacific,D04/16/2009,-19.43,2009
18287,WLD,Change in mean sea level: Sea level: Jason.1,North Sea,D04/16/2009,-65.36,2009
18288,WLD,Change in mean sea level: Sea level: Jason.1,Pacific Ocean,D04/16/2009,13.3,2009
18289,WLD,Change in mean sea level: Sea level: Jason.1,Persian Gulf,D04/16/2009,33.83,2009
18290,WLD,Change in mean sea level: Sea level: Jason.1,Sea Japan,D04/16/2009,-47.27,2009
18291,WLD,Change in mean sea level: Sea level: Jason.1,Sea Okhotsk,D04/16/2009,-20.59,2009
18292,WLD,Change in mean sea level: Sea level: Jason.1,Southern Ocean,D04/16/2009,40.29,2009
18293,WLD,Change in mean sea level: Sea level: Jason.1,Tropics,D04/16/2009,23.81,2009
18294,WLD,Change in mean sea level: Sea level: Jason.1,World,D04/16/2009,19.16,2009
18295,WLD,Change in mean sea level: Sea level: Jason.1,Yellow Sea,D04/16/2009,-90.29,2009
18296,WLD,Change in mean sea level: Sea level: Jason.2,Baltic Sea,D04/20/2009,-174.85,2009
18297,WLD,Change in mean sea level: Sea level: Jason.2,Andaman Sea,D04/21/2009,36.05,2009
18298,WLD,Change in mean sea level: Sea level: Jason.2,Arabian Sea,D04/21/2009,84.78,2009
18299,WLD,Change in mean sea level: Sea level: Jason.2,Atlantic Ocean,D04/21/2009,18.02,2009
18300,WLD,Change in mean sea level: Sea level: Jason.2,Bay Bengal,D04/21/2009,32.07,2009
18301,WLD,Change in mean sea level: Sea level: Jason.2,Bering Sea,D04/21/2009,-25.98,2009
18302,WLD,Change in mean sea level: Sea level: Jason.2,Caribbean Sea,D04/21/2009,-26.16,2009
18303,WLD,Change in mean sea level: Sea level: Jason.2,Gulf Mexico,D04/21/2009,-5.54,2009
18304,WLD,Change in mean sea level: Sea level: Jason.2,Indian Ocean,D04/21/2009,32.42,2009
18305,WLD,Change in mean sea level: Sea level: Jason.2,Indonesian,D04/21/2009,129.58,2009
18306,WLD,Change in mean sea level: Sea level: Jason.2,Mediterranean,D04/21/2009,-64.77,2009
18307,WLD,Change in mean sea level: Sea level: Jason.2,Nino,D04/21/2009,20.97,2009
18308,WLD,Change in mean sea level: Sea level: Jason.2,North Atlantic,D04/21/2009,-22.79,2009
18309,WLD,Change in mean sea level: Sea level: Jason.2,North Pacific,D04/21/2009,-15.09,2009
18310,WLD,Change in mean sea level: Sea level: Jason.2,North Sea,D04/21/2009,-85.01,2009
18311,WLD,Change in mean sea level: Sea level: Jason.2,Pacific Ocean,D04/21/2009,17.46,2009
18312,WLD,Change in mean sea level: Sea level: Jason.2,Persian Gulf,D04/21/2009,-3.17,2009
18313,WLD,Change in mean sea level: Sea level: Jason.2,Sea Japan,D04/21/2009,-35.6,2009
18314,WLD,Change in mean sea level: Sea level: Jason.2,Sea Okhotsk,D04/21/2009,-42.18,2009
18315,WLD,Change in mean sea level: Sea level: Jason.2,South China,D04/21/2009,-9.81,2009
18316,WLD,Change in mean sea level: Sea level: Jason.2,Southern Ocean,D04/21/2009,38.16,2009
18317,WLD,Change in mean sea level: Sea level: Jason.2,Tropics,D04/21/2009,25.65,2009
18318,WLD,Change in mean sea level: Sea level: Jason.2,World,D04/21/2009,20.24,2009
18319,WLD,Change in mean sea level: Sea level: Jason.2,Yellow Sea,D04/21/2009,-66.64,2009
18320,WLD,Change in mean sea level: Sea level: Jason.2,Adriatic Sea,D04/22/2009,-4.47,2009
18321,WLD,Change in mean sea level: Sea level: Jason.1,Adriatic Sea,D04/25/2009,14.69,2009
18322,WLD,Change in mean sea level: Sea level: Jason.1,Indonesian,D04/25/2009,124.21,2009
18323,WLD,Change in mean sea level: Sea level: Jason.1,Persian Gulf,D04/25/2009,15.53,2009
18324,WLD,Change in mean sea level: Sea level: Jason.1,Sea Japan,D04/25/2009,-23.97,2009
18325,WLD,Change in mean sea level: Sea level: Jason.1,South China,D04/25/2009,18.27,2009
18326,WLD,Change in mean sea level: Sea level: Jason.1,Andaman Sea,D04/26/2009,89.01,2009
18327,WLD,Change in mean sea level: Sea level: Jason.1,Arabian Sea,D04/26/2009,80.49,2009
18328,WLD,Change in mean sea level: Sea level: Jason.1,Atlantic Ocean,D04/26/2009,14.55,2009
18329,WLD,Change in mean sea level: Sea level: Jason.1,Baltic Sea,D04/26/2009,-226.2,2009
18330,WLD,Change in mean sea level: Sea level: Jason.1,Bay Bengal,D04/26/2009,26.94,2009
18331,WLD,Change in mean sea level: Sea level: Jason.1,Bering Sea,D04/26/2009,-18.58,2009
18332,WLD,Change in mean sea level: Sea level: Jason.1,Caribbean Sea,D04/26/2009,-31.78,2009
18333,WLD,Change in mean sea level: Sea level: Jason.1,Gulf Mexico,D04/26/2009,2.6,2009
18334,WLD,Change in mean sea level: Sea level: Jason.1,Indian Ocean,D04/26/2009,28.88,2009
18335,WLD,Change in mean sea level: Sea level: Jason.1,Mediterranean,D04/26/2009,-56.72,2009
18336,WLD,Change in mean sea level: Sea level: Jason.1,Nino,D04/26/2009,23.56,2009
18337,WLD,Change in mean sea level: Sea level: Jason.1,North Atlantic,D04/26/2009,-18.31,2009
18338,WLD,Change in mean sea level: Sea level: Jason.1,North Pacific,D04/26/2009,-12.53,2009
18339,WLD,Change in mean sea level: Sea level: Jason.1,Pacific Ocean,D04/26/2009,21.7,2009
18340,WLD,Change in mean sea level: Sea level: Jason.1,Sea Okhotsk,D04/26/2009,-28.99,2009
18341,WLD,Change in mean sea level: Sea level: Jason.1,Southern Ocean,D04/26/2009,38.29,2009
18342,WLD,Change in mean sea level: Sea level: Jason.1,Tropics,D04/26/2009,27.21,2009
18343,WLD,Change in mean sea level: Sea level: Jason.1,World,D04/26/2009,21.26,2009
18344,WLD,Change in mean sea level: Sea level: Jason.1,Yellow Sea,D04/26/2009,-52.09,2009
18345,WLD,Change in mean sea level: Sea level: Jason.1,North Sea,D04/27/2009,-102.46,2009
18346,WLD,Change in mean sea level: Sea level: Jason.2,Baltic Sea,D04/30/2009,-241.35,2009
18347,WLD,Change in mean sea level: Sea level: Jason.2,North Sea,D04/30/2009,-92.31,2009
18348,WLD,Change in mean sea level: Sea level: Jason.2,Sea Okhotsk,D04/30/2009,1.82,2009
18349,WLD,Change in mean sea level: Sea level: Jason.2,Andaman Sea,D05/01/2009,88.75,2009
18350,WLD,Change in mean sea level: Sea level: Jason.2,Arabian Sea,D05/01/2009,94.68,2009
18351,WLD,Change in mean sea level: Sea level: Jason.2,Atlantic Ocean,D05/01/2009,15.52,2009
18352,WLD,Change in mean sea level: Sea level: Jason.2,Bay Bengal,D05/01/2009,50.07,2009
18353,WLD,Change in mean sea level: Sea level: Jason.2,Bering Sea,D05/01/2009,-13.58,2009
18354,WLD,Change in mean sea level: Sea level: Jason.2,Caribbean Sea,D05/01/2009,-32.16,2009
18355,WLD,Change in mean sea level: Sea level: Jason.2,Gulf Mexico,D05/01/2009,-7.54,2009
18356,WLD,Change in mean sea level: Sea level: Jason.2,Indian Ocean,D05/01/2009,27.42,2009
18357,WLD,Change in mean sea level: Sea level: Jason.2,Indonesian,D05/01/2009,111.78,2009
18358,WLD,Change in mean sea level: Sea level: Jason.2,Mediterranean,D05/01/2009,-69.97,2009
18359,WLD,Change in mean sea level: Sea level: Jason.2,Nino,D05/01/2009,23.67,2009
18360,WLD,Change in mean sea level: Sea level: Jason.2,North Atlantic,D05/01/2009,-18.59,2009
18361,WLD,Change in mean sea level: Sea level: Jason.2,North Pacific,D05/01/2009,-9.29,2009
18362,WLD,Change in mean sea level: Sea level: Jason.2,Pacific Ocean,D05/01/2009,18.66,2009
18363,WLD,Change in mean sea level: Sea level: Jason.2,Persian Gulf,D05/01/2009,-36.47,2009
18364,WLD,Change in mean sea level: Sea level: Jason.2,Sea Japan,D05/01/2009,-50.7,2009
18365,WLD,Change in mean sea level: Sea level: Jason.2,South China,D05/01/2009,42.09,2009
18366,WLD,Change in mean sea level: Sea level: Jason.2,Southern Ocean,D05/01/2009,36.96,2009
18367,WLD,Change in mean sea level: Sea level: Jason.2,Tropics,D05/01/2009,24.65,2009
18368,WLD,Change in mean sea level: Sea level: Jason.2,World,D05/01/2009,20.24,2009
18369,WLD,Change in mean sea level: Sea level: Jason.2,Yellow Sea,D05/01/2009,-34.44,2009
18370,WLD,Change in mean sea level: Sea level: Jason.2,Adriatic Sea,D05/02/2009,-14.07,2009
18371,WLD,Change in mean sea level: Sea level: Jason.1,Adriatic Sea,D05/05/2009,-30.11,2009
18372,WLD,Change in mean sea level: Sea level: Jason.1,Indonesian,D05/05/2009,105.31,2009
18373,WLD,Change in mean sea level: Sea level: Jason.1,Mediterranean,D05/05/2009,-64.62,2009
18374,WLD,Change in mean sea level: Sea level: Jason.1,Persian Gulf,D05/05/2009,42.63,2009
18375,WLD,Change in mean sea level: Sea level: Jason.1,Sea Japan,D05/05/2009,-25.87,2009
18376,WLD,Change in mean sea level: Sea level: Jason.1,South China,D05/05/2009,52.07,2009
18377,WLD,Change in mean sea level: Sea level: Jason.1,Andaman Sea,D05/06/2009,83.91,2009
18378,WLD,Change in mean sea level: Sea level: Jason.1,Arabian Sea,D05/06/2009,101.49,2009
18379,WLD,Change in mean sea level: Sea level: Jason.1,Atlantic Ocean,D05/06/2009,21.25,2009
18380,WLD,Change in mean sea level: Sea level: Jason.1,Baltic Sea,D05/06/2009,-184.7,2009
18381,WLD,Change in mean sea level: Sea level: Jason.1,Bay Bengal,D05/06/2009,56.84,2009
18382,WLD,Change in mean sea level: Sea level: Jason.1,Bering Sea,D05/06/2009,-24.38,2009
18383,WLD,Change in mean sea level: Sea level: Jason.1,Caribbean Sea,D05/06/2009,-42.18,2009
18384,WLD,Change in mean sea level: Sea level: Jason.1,Gulf Mexico,D05/06/2009,6.8,2009
18385,WLD,Change in mean sea level: Sea level: Jason.1,Indian Ocean,D05/06/2009,36.88,2009
18386,WLD,Change in mean sea level: Sea level: Jason.1,Nino,D05/06/2009,28.16,2009
18387,WLD,Change in mean sea level: Sea level: Jason.1,North Atlantic,D05/06/2009,-16.41,2009
18388,WLD,Change in mean sea level: Sea level: Jason.1,North Pacific,D05/06/2009,-14.73,2009
18389,WLD,Change in mean sea level: Sea level: Jason.1,North Sea,D05/06/2009,-41.46,2009
18390,WLD,Change in mean sea level: Sea level: Jason.1,Pacific Ocean,D05/06/2009,18.8,2009
18391,WLD,Change in mean sea level: Sea level: Jason.1,Sea Okhotsk,D05/06/2009,-32.59,2009
18392,WLD,Change in mean sea level: Sea level: Jason.1,Southern Ocean,D05/06/2009,42.89,2009
18393,WLD,Change in mean sea level: Sea level: Jason.1,Tropics,D05/06/2009,27.61,2009
18394,WLD,Change in mean sea level: Sea level: Jason.1,World,D05/06/2009,23.16,2009
18395,WLD,Change in mean sea level: Sea level: Jason.1,Yellow Sea,D05/06/2009,-49.79,2009
18396,WLD,Change in mean sea level: Sea level: Jason.2,Andaman Sea,D05/10/2009,50.55,2009
18397,WLD,Change in mean sea level: Sea level: Jason.2,Baltic Sea,D05/10/2009,-69.75,2009
18398,WLD,Change in mean sea level: Sea level: Jason.2,Bay Bengal,D05/10/2009,75.97,2009
18399,WLD,Change in mean sea level: Sea level: Jason.2,Mediterranean,D05/10/2009,-45.87,2009
18400,WLD,Change in mean sea level: Sea level: Jason.2,North Sea,D05/10/2009,-9.51,2009
18401,WLD,Change in mean sea level: Sea level: Jason.2,Sea Japan,D05/10/2009,-29.9,2009
18402,WLD,Change in mean sea level: Sea level: Jason.2,Sea Okhotsk,D05/10/2009,-23.48,2009
18403,WLD,Change in mean sea level: Sea level: Jason.2,South China,D05/10/2009,20.69,2009
18404,WLD,Change in mean sea level: Sea level: Jason.2,Arabian Sea,D05/11/2009,110.38,2009
18405,WLD,Change in mean sea level: Sea level: Jason.2,Atlantic Ocean,D05/11/2009,27.92,2009
18406,WLD,Change in mean sea level: Sea level: Jason.2,Bering Sea,D05/11/2009,-13.78,2009
18407,WLD,Change in mean sea level: Sea level: Jason.2,Caribbean Sea,D05/11/2009,-28.46,2009
18408,WLD,Change in mean sea level: Sea level: Jason.2,Gulf Mexico,D05/11/2009,-4.54,2009
18409,WLD,Change in mean sea level: Sea level: Jason.2,Indian Ocean,D05/11/2009,39.12,2009
18410,WLD,Change in mean sea level: Sea level: Jason.2,Indonesian,D05/11/2009,89.38,2009
18411,WLD,Change in mean sea level: Sea level: Jason.2,Nino,D05/11/2009,24.17,2009
18412,WLD,Change in mean sea level: Sea level: Jason.2,North Atlantic,D05/11/2009,-6.49,2009
18413,WLD,Change in mean sea level: Sea level: Jason.2,North Pacific,D05/11/2009,-20.89,2009
18414,WLD,Change in mean sea level: Sea level: Jason.2,Pacific Ocean,D05/11/2009,6.96,2009
18415,WLD,Change in mean sea level: Sea level: Jason.2,Persian Gulf,D05/11/2009,-14.07,2009
18416,WLD,Change in mean sea level: Sea level: Jason.2,Southern Ocean,D05/11/2009,33.96,2009
18417,WLD,Change in mean sea level: Sea level: Jason.2,Tropics,D05/11/2009,23.75,2009
18418,WLD,Change in mean sea level: Sea level: Jason.2,World,D05/11/2009,19.54,2009
18419,WLD,Change in mean sea level: Sea level: Jason.2,Yellow Sea,D05/11/2009,-28.24,2009
18420,WLD,Change in mean sea level: Sea level: Jason.2,Adriatic Sea,D05/12/2009,19.23,2009
18421,WLD,Change in mean sea level: Sea level: Jason.1,Adriatic Sea,D05/15/2009,-22.81,2009
18422,WLD,Change in mean sea level: Sea level: Jason.1,Andaman Sea,D05/15/2009,57.01,2009
18423,WLD,Change in mean sea level: Sea level: Jason.1,Arabian Sea,D05/15/2009,118.39,2009
18424,WLD,Change in mean sea level: Sea level: Jason.1,Baltic Sea,D05/15/2009,-45.3,2009
18425,WLD,Change in mean sea level: Sea level: Jason.1,Bay Bengal,D05/15/2009,80.84,2009
18426,WLD,Change in mean sea level: Sea level: Jason.1,Gulf Mexico,D05/15/2009,26.3,2009
18427,WLD,Change in mean sea level: Sea level: Jason.1,Indonesian,D05/15/2009,86.81,2009
18428,WLD,Change in mean sea level: Sea level: Jason.1,Mediterranean,D05/15/2009,-31.92,2009
18429,WLD,Change in mean sea level: Sea level: Jason.1,Persian Gulf,D05/15/2009,-15.27,2009
18430,WLD,Change in mean sea level: Sea level: Jason.1,South China,D05/15/2009,9.47,2009
18431,WLD,Change in mean sea level: Sea level: Jason.1,Atlantic Ocean,D05/16/2009,26.25,2009
18432,WLD,Change in mean sea level: Sea level: Jason.1,Bering Sea,D05/16/2009,-18.48,2009
18433,WLD,Change in mean sea level: Sea level: Jason.1,Caribbean Sea,D05/16/2009,-36.48,2009
18434,WLD,Change in mean sea level: Sea level: Jason.1,Indian Ocean,D05/16/2009,40.58,2009
18435,WLD,Change in mean sea level: Sea level: Jason.1,Nino,D05/16/2009,23.06,2009
18436,WLD,Change in mean sea level: Sea level: Jason.1,North Atlantic,D05/16/2009,-1.31,2009
18437,WLD,Change in mean sea level: Sea level: Jason.1,North Pacific,D05/16/2009,-17.93,2009
18438,WLD,Change in mean sea level: Sea level: Jason.1,North Sea,D05/16/2009,-60.06,2009
18439,WLD,Change in mean sea level: Sea level: Jason.1,Pacific Ocean,D05/16/2009,6.9,2009
18440,WLD,Change in mean sea level: Sea level: Jason.1,Sea Japan,D05/16/2009,-13.97,2009
18441,WLD,Change in mean sea level: Sea level: Jason.1,Sea Okhotsk,D05/16/2009,-13.39,2009
18442,WLD,Change in mean sea level: Sea level: Jason.1,Southern Ocean,D05/16/2009,29.89,2009
18443,WLD,Change in mean sea level: Sea level: Jason.1,Tropics,D05/16/2009,24.71,2009
18444,WLD,Change in mean sea level: Sea level: Jason.1,World,D05/16/2009,19.26,2009
18445,WLD,Change in mean sea level: Sea level: Jason.1,Yellow Sea,D05/16/2009,-69.79,2009
18446,WLD,Change in mean sea level: Sea level: Jason.2,Andaman Sea,D05/20/2009,75.15,2009
18447,WLD,Change in mean sea level: Sea level: Jason.2,Baltic Sea,D05/20/2009,-77.95,2009
18448,WLD,Change in mean sea level: Sea level: Jason.2,Bay Bengal,D05/20/2009,56.17,2009
18449,WLD,Change in mean sea level: Sea level: Jason.2,Indonesian,D05/20/2009,108.08,2009
18450,WLD,Change in mean sea level: Sea level: Jason.2,Mediterranean,D05/20/2009,-37.27,2009
18451,WLD,Change in mean sea level: Sea level: Jason.2,North Sea,D05/20/2009,-80.41,2009
18452,WLD,Change in mean sea level: Sea level: Jason.2,Persian Gulf,D05/20/2009,14.23,2009
18453,WLD,Change in mean sea level: Sea level: Jason.2,Sea Okhotsk,D05/20/2009,-12.98,2009
18454,WLD,Change in mean sea level: Sea level: Jason.2,South China,D05/20/2009,10.89,2009
18455,WLD,Change in mean sea level: Sea level: Jason.2,Adriatic Sea,D05/21/2009,-14.87,2009
18456,WLD,Change in mean sea level: Sea level: Jason.2,Arabian Sea,D05/21/2009,107.88,2009
18457,WLD,Change in mean sea level: Sea level: Jason.2,Atlantic Ocean,D05/21/2009,22.62,2009
18458,WLD,Change in mean sea level: Sea level: Jason.2,Bering Sea,D05/21/2009,-18.18,2009
18459,WLD,Change in mean sea level: Sea level: Jason.2,Caribbean Sea,D05/21/2009,-34.16,2009
18460,WLD,Change in mean sea level: Sea level: Jason.2,Gulf Mexico,D05/21/2009,10.36,2009
18461,WLD,Change in mean sea level: Sea level: Jason.2,Indian Ocean,D05/21/2009,37.82,2009
