ObjectId,country,iso3,continent,indicator,unit,year,value
522356753,"San Marino, Rep. of",SMR,Europe,Share of forest area,Percent,1999,16.6666666666667
786287275,"São Tomé and Príncipe, Dem. Rep. of",STP,,Carbon stocks in forests,Million tonnes,1999,5.5297
786287275,"São Tomé and Príncipe, Dem. Rep. of",STP,,Forest area,1000 HA,1999,58.386
786287275,"São Tomé and Príncipe, Dem. Rep. of",STP,,Index of carbon stocks in forests,Index,1999,99.6881197043447
786287275,"São Tomé and Príncipe, Dem. Rep. of",STP,,Index of forest extent,Index,1999,99.689250102445
786287275,"São Tomé and Príncipe, Dem. Rep. of",STP,,Land area,1000 HA,1999,96.0
786287275,"São Tomé and Príncipe, Dem. Rep. of",STP,,Share of forest area,Percent,1999,60.81875
443445768,Saudi Arabia,SAU,Asia,Carbon stocks in forests,Million tonnes,1999,16.1889
443445768,Saudi Arabia,SAU,Asia,Forest area,1000 HA,1999,977.0
443445768,Saudi Arabia,SAU,Asia,Index of carbon stocks in forests,Index,1999,100.0
443445768,Saudi Arabia,SAU,Asia,Index of forest extent,Index,1999,100.0
443445768,Saudi Arabia,SAU,Asia,Land area,1000 HA,1999,214969.0
443445768,Saudi Arabia,SAU,Asia,Share of forest area,Percent,1999,0.454484134921779
870398381,Senegal,SEN,Africa,Carbon stocks in forests,Million tonnes,1999,248.867
870398381,Senegal,SEN,Africa,Forest area,1000 HA,1999,8898.16
870398381,Senegal,SEN,Africa,Index of carbon stocks in forests,Index,1999,96.3870773840277
870398381,Senegal,SEN,Africa,Index of forest extent,Index,1999,96.5809776450208
870398381,Senegal,SEN,Africa,Land area,1000 HA,1999,19253.0
870398381,Senegal,SEN,Africa,Share of forest area,Percent,1999,46.2170051420558
863245891,Serbia and Montenegro,SCG,,Carbon stocks in forests,Million tonnes,1999,181.6357
863245891,Serbia and Montenegro,SCG,,Forest area,1000 HA,1999,3071.3
863245891,Serbia and Montenegro,SCG,,Index of carbon stocks in forests,Index,1999,103.575858110717
863245891,Serbia and Montenegro,SCG,,Index of forest extent,Index,1999,103.466513946907
863245891,Serbia and Montenegro,SCG,,Land area,1000 HA,1999,10200.0
863245891,Serbia and Montenegro,SCG,,Share of forest area,Percent,1999,30.1107843137255
52498025,"Serbia, Rep. of",SRB,Europe,Carbon stocks in forests,Million tonnes,1999,150.726855385061
52498025,"Serbia, Rep. of",SRB,Europe,Forest area,1000 HA,1999,2388.52469628394
52498025,"Serbia, Rep. of",SRB,Europe,Index of carbon stocks in forests,Index,1999,103.575858110717
52498025,"Serbia, Rep. of",SRB,Europe,Index of forest extent,Index,1999,103.466513946907
52498025,"Serbia, Rep. of",SRB,Europe,Land area,1000 HA,1999,8840.47170746209
52498025,"Serbia, Rep. of",SRB,Europe,Share of forest area,Percent,1999,27.0180684393552
482373850,Seychelles,SYC,Europe,Carbon stocks in forests,Million tonnes,1999,3.3939
482373850,Seychelles,SYC,Europe,Forest area,1000 HA,1999,33.7
482373850,Seychelles,SYC,Europe,Index of carbon stocks in forests,Index,1999,100.0
482373850,Seychelles,SYC,Europe,Index of forest extent,Index,1999,100.0
482373850,Seychelles,SYC,Europe,Land area,1000 HA,1999,46.0
482373850,Seychelles,SYC,Europe,Share of forest area,Percent,1999,73.2608695652174
465105868,Sierra Leone,SLE,Africa,Carbon stocks in forests,Million tonnes,1999,136.3985
465105868,Sierra Leone,SLE,Africa,Forest area,1000 HA,1999,2949.157
465105868,Sierra Leone,SLE,Africa,Index of carbon stocks in forests,Index,1999,95.527124328799
465105868,Sierra Leone,SLE,Africa,Index of forest extent,Index,1999,95.5271138095247
465105868,Sierra Leone,SLE,Africa,Land area,1000 HA,1999,7218.0
465105868,Sierra Leone,SLE,Africa,Share of forest area,Percent,1999,40.8583679689665
758139989,Singapore,SGP,Asia,Carbon stocks in forests,Million tonnes,1999,1.0074
758139989,Singapore,SGP,Asia,Forest area,1000 HA,1999,16.7948
758139989,Singapore,SGP,Asia,Index of carbon stocks in forests,Index,1999,110.448415743888
758139989,Singapore,SGP,Asia,Index of forest extent,Index,1999,110.027384337207
758139989,Singapore,SGP,Asia,Land area,1000 HA,1999,67.0
758139989,Singapore,SGP,Asia,Share of forest area,Percent,1999,25.0668656716418
196064919,Slovak Rep.,SVK,Europe,Carbon stocks in forests,Million tonnes,1999,157.4785
196064919,Slovak Rep.,SVK,Europe,Forest area,1000 HA,1999,1901.517
196064919,Slovak Rep.,SVK,Europe,Index of carbon stocks in forests,Index,1999,112.589685594979
196064919,Slovak Rep.,SVK,Europe,Index of forest extent,Index,1999,99.9812440581492
196064919,Slovak Rep.,SVK,Europe,Land area,1000 HA,1999,4810.0
196064919,Slovak Rep.,SVK,Europe,Share of forest area,Percent,1999,39.532577962578
277001339,"Slovenia, Rep. of",SVN,Europe,Carbon stocks in forests,Million tonnes,1999,142.0997
277001339,"Slovenia, Rep. of",SVN,Europe,Forest area,1000 HA,1999,1228.5
277001339,"Slovenia, Rep. of",SVN,Europe,Index of carbon stocks in forests,Index,1999,114.642759177088
277001339,"Slovenia, Rep. of",SVN,Europe,Index of forest extent,Index,1999,102.631578947368
277001339,"Slovenia, Rep. of",SVN,Europe,Land area,1000 HA,1999,2014.0
277001339,"Slovenia, Rep. of",SVN,Europe,Share of forest area,Percent,1999,60.9980139026812
165068602,Solomon Islands,SLB,Oceania,Carbon stocks in forests,Million tonnes,1999,179.6885
165068602,Solomon Islands,SLB,Oceania,Forest area,1000 HA,1999,2538.331
165068602,Solomon Islands,SLB,Oceania,Index of carbon stocks in forests,Index,1999,96.0096539423916
165068602,Solomon Islands,SLB,Oceania,Index of forest extent,Index,1999,99.7988164098499
165068602,Solomon Islands,SLB,Oceania,Land area,1000 HA,1999,2799.0
165068602,Solomon Islands,SLB,Oceania,Share of forest area,Percent,1999,90.6870668095749
804021704,Somalia,SOM,,Carbon stocks in forests,Million tonnes,1999,468.1073
804021704,Somalia,SOM,,Forest area,1000 HA,1999,7591.75
804021704,Somalia,SOM,,Index of carbon stocks in forests,Index,1999,93.39095245116
804021704,Somalia,SOM,,Index of forest extent,Index,1999,93.3909459958174
804021704,Somalia,SOM,,Land area,1000 HA,1999,62734.0
804021704,Somalia,SOM,,Share of forest area,Percent,1999,12.1014920139
329645036,South Africa,ZAF,Africa,Carbon stocks in forests,Million tonnes,1999,886.0895
329645036,South Africa,ZAF,Africa,Forest area,1000 HA,1999,17814.49
329645036,South Africa,ZAF,Africa,Index of carbon stocks in forests,Index,1999,98.7290971166662
329645036,South Africa,ZAF,Africa,Index of forest extent,Index,1999,98.5898726513327
329645036,South Africa,ZAF,Africa,Land area,1000 HA,1999,121309.0
329645036,South Africa,ZAF,Africa,Share of forest area,Percent,1999,14.6852170902406
541015762,"South Sudan, Rep. of",SSD,,Forest area,1000 HA,1999,7760.62827221334
541015762,"South Sudan, Rep. of",SSD,,Index of forest extent,Index,1999,95.9810201168722
541015762,"South Sudan, Rep. of",SSD,,Land area,1000 HA,1999,60060.3088886489
541015762,"South Sudan, Rep. of",SSD,,Share of forest area,Percent,1999,12.9213925399576
413897603,Spain,ESP,Europe,Carbon stocks in forests,Million tonnes,1999,617.8234
413897603,Spain,ESP,Europe,Forest area,1000 HA,1999,16775.003
413897603,Spain,ESP,Europe,Index of carbon stocks in forests,Index,1999,115.351470722224
413897603,Spain,ESP,Europe,Index of forest extent,Index,1999,115.351465365617
413897603,Spain,ESP,Europe,Land area,1000 HA,1999,49944.0
413897603,Spain,ESP,Europe,Share of forest area,Percent,1999,33.5876241390357
856406939,Sri Lanka,LKA,Asia,Carbon stocks in forests,Million tonnes,1999,103.2081
856406939,Sri Lanka,LKA,Asia,Forest area,1000 HA,1999,2184.811
856406939,Sri Lanka,LKA,Asia,Index of carbon stocks in forests,Index,1999,94.4495997188698
856406939,Sri Lanka,LKA,Asia,Index of forest extent,Index,1999,94.4355163584244
856406939,Sri Lanka,LKA,Asia,Land area,1000 HA,1999,6271.0
856406939,Sri Lanka,LKA,Asia,Share of forest area,Percent,1999,34.8399138893318
75310708,St. Kitts and Nevis,KNA,,Carbon stocks in forests,Million tonnes,1999,1.3907
75310708,St. Kitts and Nevis,KNA,,Forest area,1000 HA,1999,11.0
75310708,St. Kitts and Nevis,KNA,,Index of carbon stocks in forests,Index,1999,100.0
75310708,St. Kitts and Nevis,KNA,,Index of forest extent,Index,1999,100.0
75310708,St. Kitts and Nevis,KNA,,Land area,1000 HA,1999,26.0
75310708,St. Kitts and Nevis,KNA,,Share of forest area,Percent,1999,42.3076923076923
701619412,St. Lucia,LCA,,Carbon stocks in forests,Million tonnes,1999,2.7727
701619412,St. Lucia,LCA,,Forest area,1000 HA,1999,21.036
701619412,St. Lucia,LCA,,Index of carbon stocks in forests,Index,1999,110.50135501355
701619412,St. Lucia,LCA,,Index of forest extent,Index,1999,99.1422377226883
701619412,St. Lucia,LCA,,Land area,1000 HA,1999,61.0
701619412,St. Lucia,LCA,,Share of forest area,Percent,1999,34.4852459016393
317499626,St. Vincent and the Grenadines,VCT,,Carbon stocks in forests,Million tonnes,1999,3.6321
317499626,St. Vincent and the Grenadines,VCT,,Forest area,1000 HA,1999,28.44
317499626,St. Vincent and the Grenadines,VCT,,Index of carbon stocks in forests,Index,1999,102.523499026166
317499626,St. Vincent and the Grenadines,VCT,,Index of forest extent,Index,1999,102.52343186734
317499626,St. Vincent and the Grenadines,VCT,,Land area,1000 HA,1999,39.0
317499626,St. Vincent and the Grenadines,VCT,,Share of forest area,Percent,1999,72.9230769230769
527939468,Sudan,SDN,Africa,Carbon stocks in forests,Million tonnes,1999,740.9794
527939468,Sudan,SDN,Africa,Forest area,1000 HA,1999,21396.9467277867
527939468,Sudan,SDN,Africa,Index of carbon stocks in forests,Index,1999,94.7423562784986
527939468,Sudan,SDN,Africa,Index of forest extent,Index,1999,95.9810201168722
527939468,Sudan,SDN,Africa,Land area,1000 HA,1999,177539.691111351
527939468,Sudan,SDN,Africa,Share of forest area,Percent,1999,12.0519229214873
282690395,Suriname,SUR,South America,Carbon stocks in forests,Million tonnes,1999,3239.0802
282690395,Suriname,SUR,South America,Forest area,1000 HA,1999,15344.546
282690395,Suriname,SUR,South America,Index of carbon stocks in forests,Index,1999,99.8325849927508
282690395,Suriname,SUR,South America,Index of forest extent,Index,1999,99.8325859818541
282690395,Suriname,SUR,South America,Land area,1000 HA,1999,15600.0
282690395,Suriname,SUR,South America,Share of forest area,Percent,1999,98.3624743589744
205626541,Sweden,SWE,Europe,Carbon stocks in forests,Million tonnes,1999,1248.0225
205626541,Sweden,SWE,Europe,Forest area,1000 HA,1999,28153.0
205626541,Sweden,SWE,Europe,Index of carbon stocks in forests,Index,1999,100.249261116824
205626541,Sweden,SWE,Europe,Index of forest extent,Index,1999,100.249261118826
205626541,Sweden,SWE,Europe,Land area,1000 HA,1999,40733.97
205626541,Sweden,SWE,Europe,Share of forest area,Percent,1999,69.1143043508894
411075987,Switzerland,CHE,Europe,Carbon stocks in forests,Million tonnes,1999,140.288
411075987,Switzerland,CHE,Europe,Forest area,1000 HA,1999,1191.912
411075987,Switzerland,CHE,Europe,Index of carbon stocks in forests,Index,1999,102.5710015822
411075987,Switzerland,CHE,Europe,Index of forest extent,Index,1999,102.571004684881
411075987,Switzerland,CHE,Europe,Land area,1000 HA,1999,3952.5
411075987,Switzerland,CHE,Europe,Share of forest area,Percent,1999,30.1559013282732
936322301,Syrian Arab Rep.,SYR,Asia,Carbon stocks in forests,Million tonnes,1999,13.0167
936322301,Syrian Arab Rep.,SYR,Asia,Forest area,1000 HA,1999,426.08
936322301,Syrian Arab Rep.,SYR,Asia,Index of carbon stocks in forests,Index,1999,110.935262834936
936322301,Syrian Arab Rep.,SYR,Asia,Index of forest extent,Index,1999,110.935221828786
936322301,Syrian Arab Rep.,SYR,Asia,Land area,1000 HA,1999,18378.0
936322301,Syrian Arab Rep.,SYR,Asia,Share of forest area,Percent,1999,2.31842420285123
389117660,"Tajikistan, Rep. of",TJK,Europe,Forest area,1000 HA,1999,409.8
389117660,"Tajikistan, Rep. of",TJK,Europe,Index of forest extent,Index,1999,100.342801175318
389117660,"Tajikistan, Rep. of",TJK,Europe,Land area,1000 HA,1999,13996.0
389117660,"Tajikistan, Rep. of",TJK,Europe,Share of forest area,Percent,1999,2.9279794226922
993297655,"Tanzania, United Rep. of",TZA,,Carbon stocks in forests,Million tonnes,1999,1859.0451
993297655,"Tanzania, United Rep. of",TZA,,Forest area,1000 HA,1999,54042.01
993297655,"Tanzania, United Rep. of",TZA,,Index of carbon stocks in forests,Index,1999,95.4030300478384
993297655,"Tanzania, United Rep. of",TZA,,Index of forest extent,Index,1999,95.4030301516382
993297655,"Tanzania, United Rep. of",TZA,,Land area,1000 HA,1999,88580.0
993297655,"Tanzania, United Rep. of",TZA,,Share of forest area,Percent,1999,61.0092684578912
503620255,Thailand,THA,Asia,Carbon stocks in forests,Million tonnes,1999,1573.4107
503620255,Thailand,THA,Asia,Forest area,1000 HA,1999,19034.3
503620255,Thailand,THA,Asia,Index of carbon stocks in forests,Index,1999,98.7496523796126
503620255,Thailand,THA,Asia,Index of forest extent,Index,1999,98.6826279007072
503620255,Thailand,THA,Asia,Land area,1000 HA,1999,51089.0
503620255,Thailand,THA,Asia,Share of forest area,Percent,1999,37.257139501654
480277247,"Timor-Leste, Dem. Rep. of",TLS,Asia,Carbon stocks in forests,Million tonnes,1999,85.7731
480277247,"Timor-Leste, Dem. Rep. of",TLS,Asia,Forest area,1000 HA,1999,950.5
480277247,"Timor-Leste, Dem. Rep. of",TLS,Asia,Index of carbon stocks in forests,Index,1999,98.9794305166893
480277247,"Timor-Leste, Dem. Rep. of",TLS,Asia,Index of forest extent,Index,1999,98.9794855774237
480277247,"Timor-Leste, Dem. Rep. of",TLS,Asia,Land area,1000 HA,1999,1487.0
480277247,"Timor-Leste, Dem. Rep. of",TLS,Asia,Share of forest area,Percent,1999,63.920645595158
298441284,Togo,TGO,Africa,Carbon stocks in forests,Million tonnes,1999,93.1597
298441284,Togo,TGO,Africa,Forest area,1000 HA,1999,1277.7836
298441284,Togo,TGO,Africa,Index of carbon stocks in forests,Index,1999,94.8217353777003
298441284,Togo,TGO,Africa,Index of forest extent,Index,1999,95.1425026328706
298441284,Togo,TGO,Africa,Land area,1000 HA,1999,5439.0
298441284,Togo,TGO,Africa,Share of forest area,Percent,1999,23.4929876815591
517222412,Tonga,TON,Oceania,Carbon stocks in forests,Million tonnes,1999,1.0142
517222412,Tonga,TON,Oceania,Forest area,1000 HA,1999,8.95
517222412,Tonga,TON,Oceania,Index of carbon stocks in forests,Index,1999,100.0
517222412,Tonga,TON,Oceania,Index of forest extent,Index,1999,100.0
517222412,Tonga,TON,Oceania,Land area,1000 HA,1999,72.0
517222412,Tonga,TON,Oceania,Share of forest area,Percent,1999,12.4305555555556
7786448,Trinidad and Tobago,TTO,North America,Carbon stocks in forests,Million tonnes,1999,12.8653
7786448,Trinidad and Tobago,TTO,North America,Forest area,1000 HA,1999,237.191
7786448,Trinidad and Tobago,TTO,North America,Index of carbon stocks in forests,Index,1999,98.7989279433561
7786448,Trinidad and Tobago,TTO,North America,Index of forest extent,Index,1999,98.4284872477985
7786448,Trinidad and Tobago,TTO,North America,Land area,1000 HA,1999,513.0
7786448,Trinidad and Tobago,TTO,North America,Share of forest area,Percent,1999,46.2360623781676
420921638,Tunisia,TUN,Africa,Carbon stocks in forests,Million tonnes,1999,22.2428
420921638,Tunisia,TUN,Africa,Forest area,1000 HA,1999,665.4627
420921638,Tunisia,TUN,Africa,Index of carbon stocks in forests,Index,1999,108.554946583439
420921638,Tunisia,TUN,Africa,Index of forest extent,Index,1999,102.575901558609
420921638,Tunisia,TUN,Africa,Land area,1000 HA,1999,15536.0
420921638,Tunisia,TUN,Africa,Share of forest area,Percent,1999,4.28335929454171
778281839,"Türkiye, Rep. of",TUR,,Carbon stocks in forests,Million tonnes,1999,471.4845
778281839,"Türkiye, Rep. of",TUR,,Forest area,1000 HA,1999,20111.863
778281839,"Türkiye, Rep. of",TUR,,Index of carbon stocks in forests,Index,1999,107.366127799268
778281839,"Türkiye, Rep. of",TUR,,Index of forest extent,Index,1999,101.286276995883
778281839,"Türkiye, Rep. of",TUR,,Land area,1000 HA,1999,76963.0
778281839,"Türkiye, Rep. of",TUR,,Share of forest area,Percent,1999,26.1318594649377
961681533,Turkmenistan,TKM,Europe,Carbon stocks in forests,Million tonnes,1999,11.2667
961681533,Turkmenistan,TKM,Europe,Forest area,1000 HA,1999,4127.0
961681533,Turkmenistan,TKM,Europe,Index of carbon stocks in forests,Index,1999,100.0
961681533,Turkmenistan,TKM,Europe,Index of forest extent,Index,1999,100.0
961681533,Turkmenistan,TKM,Europe,Land area,1000 HA,1999,46993.0
961681533,Turkmenistan,TKM,Europe,Share of forest area,Percent,1999,8.78215904496414
565203519,Turks and Caicos Islands,TCA,North America,Carbon stocks in forests,Million tonnes,1999,0.8371
565203519,Turks and Caicos Islands,TCA,North America,Forest area,1000 HA,1999,10.52
565203519,Turks and Caicos Islands,TCA,North America,Index of carbon stocks in forests,Index,1999,100.0
565203519,Turks and Caicos Islands,TCA,North America,Index of forest extent,Index,1999,100.0
565203519,Turks and Caicos Islands,TCA,North America,Land area,1000 HA,1999,95.0
565203519,Turks and Caicos Islands,TCA,North America,Share of forest area,Percent,1999,11.0736842105263
34626959,Tuvalu,TUV,Oceania,Forest area,1000 HA,1999,1.0
34626959,Tuvalu,TUV,Oceania,Index of forest extent,Index,1999,100.0
34626959,Tuvalu,TUV,Oceania,Land area,1000 HA,1999,3.0
34626959,Tuvalu,TUV,Oceania,Share of forest area,Percent,1999,33.3333333333333
539618729,Uganda,UGA,Africa,Carbon stocks in forests,Million tonnes,1999,179.1149
539618729,Uganda,UGA,Africa,Forest area,1000 HA,1999,3204.202
539618729,Uganda,UGA,Africa,Index of carbon stocks in forests,Index,1999,91.7329895809007
539618729,Uganda,UGA,Africa,Index of forest extent,Index,1999,91.7329856631871
539618729,Uganda,UGA,Africa,Land area,1000 HA,1999,19981.0
539618729,Uganda,UGA,Africa,Share of forest area,Percent,1999,16.0362444322106
163300968,Ukraine,UKR,Europe,Carbon stocks in forests,Million tonnes,1999,645.6954
163300968,Ukraine,UKR,Europe,Forest area,1000 HA,1999,9486.4
