Country,Variable,Year,Unit,PowerCode Code,PowerCode,Value,Flags
Estonia,Water abstraction for public water supply. Desalinated water,2004,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2005,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2006,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2007,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2008,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2009,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2010,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2011,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2012,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2013,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2014,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2015,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2016,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2017,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2018,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2019,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2020,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2021,Cubic metres,6,Millions,0.0,
Israel,Total desalinated water. Non-freshwater,2000,Cubic metres,6,Millions,13.322,
Israel,Total desalinated water. Non-freshwater,2001,Cubic metres,6,Millions,12.189,
Israel,Total desalinated water. Non-freshwater,2002,Cubic metres,6,Millions,12.241,
Israel,Total desalinated water. Non-freshwater,2003,Cubic metres,6,Millions,12.1,
Israel,Total desalinated water. Non-freshwater,2005,Cubic metres,6,Millions,30.0,
Israel,Total desalinated water. Non-freshwater,2006,Cubic metres,6,Millions,103.0,
Israel,Total desalinated water. Non-freshwater,2007,Cubic metres,6,Millions,123.0,
Israel,Total desalinated water. Non-freshwater,2008,Cubic metres,6,Millions,141.0,
Israel,Total desalinated water. Non-freshwater,2009,Cubic metres,6,Millions,148.0,
Israel,Total desalinated water. Non-freshwater,2010,Cubic metres,6,Millions,264.0,
Israel,Total desalinated water. Non-freshwater,2011,Cubic metres,6,Millions,277.0,
Israel,Total desalinated water. Non-freshwater,2012,Cubic metres,6,Millions,313.0,
Israel,Total desalinated water. Non-freshwater,2013,Cubic metres,6,Millions,347.0,
Israel,Total desalinated water. Non-freshwater,2014,Cubic metres,6,Millions,361.0,
Israel,Total desalinated water. Non-freshwater,2015,Cubic metres,6,Millions,503.0,
Israel,Total desalinated water. Non-freshwater,2016,Cubic metres,6,Millions,542.0,
Israel,Total desalinated water. Non-freshwater,2017,Cubic metres,6,Millions,586.0,
Israel,Total desalinated water. Non-freshwater,2018,Cubic metres,6,Millions,645.0,
Israel,Total desalinated water. Non-freshwater,2019,Cubic metres,6,Millions,609.0,
Israel,Total desalinated water. Non-freshwater,2020,Cubic metres,6,Millions,576.0,
Israel,Total desalinated water. Non-freshwater,2021,Cubic metres,6,Millions,533.0,
Israel,Total abstractions of reused water,1995,Cubic metres,6,Millions,251.0,
Israel,Total abstractions of reused water,2000,Cubic metres,6,Millions,269.0,
Israel,Total abstractions of reused water,2001,Cubic metres,6,Millions,276.0,
Israel,Total abstractions of reused water,2002,Cubic metres,6,Millions,288.0,
Israel,Total abstractions of reused water,2003,Cubic metres,6,Millions,288.0,
Israel,Total abstractions of reused water,2004,Cubic metres,6,Millions,325.0,
Israel,Total abstractions of reused water,2005,Cubic metres,6,Millions,335.0,
Israel,Total abstractions of reused water,2006,Cubic metres,6,Millions,359.0,
Israel,Total abstractions of reused water,2007,Cubic metres,6,Millions,387.0,
Israel,Total abstractions of reused water,2008,Cubic metres,6,Millions,404.0,
Israel,Total abstractions of reused water,2009,Cubic metres,6,Millions,388.0,
Israel,Total abstractions of reused water,2010,Cubic metres,6,Millions,416.0,
Israel,Total abstractions of reused water,2011,Cubic metres,6,Millions,421.0,
Israel,Total abstractions of reused water,2012,Cubic metres,6,Millions,426.0,
Israel,Total abstractions of reused water,2013,Cubic metres,6,Millions,463.0,
Israel,Total abstractions of reused water,2014,Cubic metres,6,Millions,453.0,
Israel,Total abstractions of reused water,2015,Cubic metres,6,Millions,476.0,
Israel,Total abstractions of reused water,2016,Cubic metres,6,Millions,512.0,
Israel,Total abstractions of reused water,2017,Cubic metres,6,Millions,520.0,
Israel,Total abstractions of reused water,2018,Cubic metres,6,Millions,514.0,
Israel,Total abstractions of reused water,2019,Cubic metres,6,Millions,545.0,
Israel,Total abstractions of reused water,2020,Cubic metres,6,Millions,548.0,
Israel,Total abstractions of reused water,2021,Cubic metres,6,Millions,557.0,
Israel,Imported water,1995,Cubic metres,6,Millions,0.0,
Israel,Imported water,2000,Cubic metres,6,Millions,0.0,
Israel,Imported water,2001,Cubic metres,6,Millions,0.0,
Israel,Imported water,2002,Cubic metres,6,Millions,0.0,
Israel,Imported water,2003,Cubic metres,6,Millions,0.0,
Israel,Imported water,2004,Cubic metres,6,Millions,0.0,
Israel,Imported water,2005,Cubic metres,6,Millions,0.0,
Israel,Imported water,2006,Cubic metres,6,Millions,0.0,
Israel,Imported water,2007,Cubic metres,6,Millions,0.0,
Israel,Imported water,2008,Cubic metres,6,Millions,0.0,
Israel,Imported water,2009,Cubic metres,6,Millions,0.0,
Israel,Imported water,2010,Cubic metres,6,Millions,0.0,
Israel,Exported water,1995,Cubic metres,6,Millions,31.147,
Israel,Exported water,2000,Cubic metres,6,Millions,93.923,
Israel,Exported water,2001,Cubic metres,6,Millions,85.376,
Israel,Exported water,2002,Cubic metres,6,Millions,94.14,
Israel,Exported water,2003,Cubic metres,6,Millions,96.033,
Israel,Exported water,2004,Cubic metres,6,Millions,99.804,
Israel,Exported water,2005,Cubic metres,6,Millions,97.515,
Israel,Exported water,2006,Cubic metres,6,Millions,102.192,
Israel,Exported water,2007,Cubic metres,6,Millions,98.707,
Israel,Exported water,2008,Cubic metres,6,Millions,100.091,
Israel,Exported water,2009,Cubic metres,6,Millions,100.183,
Israel,Exported water,2010,Cubic metres,6,Millions,103.977,
Israel,Exported water,2011,Cubic metres,6,Millions,104.406,
Israel,Exported water,2012,Cubic metres,6,Millions,108.315,
Israel,Exported water,2013,Cubic metres,6,Millions,110.981,
Israel,Exported water,2014,Cubic metres,6,Millions,115.824,
Israel,Exported water,2015,Cubic metres,6,Millions,122.4,
Israel,Exported water,2016,Cubic metres,6,Millions,131.2,
Israel,Exported water,2017,Cubic metres,6,Millions,135.7,
Israel,Exported water,2018,Cubic metres,6,Millions,138.2,
Israel,Exported water,2019,Cubic metres,6,Millions,139.6,
Israel,Exported water,2020,Cubic metres,6,Millions,150.0,
Israel,Exported water,2021,Cubic metres,6,Millions,191.0,
Israel,Public water supply,1995,Cubic metres,6,Millions,1983.0,
Israel,Public water supply,2000,Cubic metres,6,Millions,1924.0,
Israel,Public water supply,2001,Cubic metres,6,Millions,1800.0,
Israel,Public water supply,2002,Cubic metres,6,Millions,1809.0,
Israel,Public water supply,2003,Cubic metres,6,Millions,1860.0,
Israel,Public water supply,2004,Cubic metres,6,Millions,1954.0,
Israel,Public water supply,2005,Cubic metres,6,Millions,1961.0,
Israel,Public water supply,2006,Cubic metres,6,Millions,2152.777,
Israel,Public water supply,2007,Cubic metres,6,Millions,2279.63,
Israel,Public water supply,2008,Cubic metres,6,Millions,2204.63,
Israel,Public water supply,2009,Cubic metres,6,Millions,1995.22,
Israel,Public water supply,2010,Cubic metres,6,Millions,2127.01,
Israel,Public water supply,2011,Cubic metres,6,Millions,1831.0,
Israel,Public water supply,2012,Cubic metres,6,Millions,1902.0,
Israel,Public water supply,2013,Cubic metres,6,Millions,2076.0,
Israel,Public water supply,2014,Cubic metres,6,Millions,2023.0,
Israel,Public water supply,2015,Cubic metres,6,Millions,2047.0,
Israel,Public water supply,2016,Cubic metres,6,Millions,2215.0,
Israel,Public water supply,2017,Cubic metres,6,Millions,2256.0,
Israel,Public water supply,2018,Cubic metres,6,Millions,2206.0,
Israel,Public water supply,2019,Cubic metres,6,Millions,2238.0,
Israel,Public water supply,2020,Cubic metres,6,Millions,2254.0,
Israel,Public water supply,2021,Cubic metres,6,Millions,2391.0,
Israel,"Public water supply for agriculture, forestry and fishing",1995,Cubic metres,6,Millions,1275.0,
Israel,"Public water supply for agriculture, forestry and fishing",2000,Cubic metres,6,Millions,1138.0,
Israel,"Public water supply for agriculture, forestry and fishing",2001,Cubic metres,6,Millions,1022.0,
Israel,"Public water supply for agriculture, forestry and fishing",2002,Cubic metres,6,Millions,1021.0,
Israel,"Public water supply for agriculture, forestry and fishing",2003,Cubic metres,6,Millions,1045.0,
Israel,"Public water supply for agriculture, forestry and fishing",2004,Cubic metres,6,Millions,1129.0,
Israel,"Public water supply for agriculture, forestry and fishing",2005,Cubic metres,6,Millions,1126.0,
Israel,"Public water supply for agriculture, forestry and fishing",2006,Cubic metres,6,Millions,1108.0,
Israel,"Public water supply for agriculture, forestry and fishing",2007,Cubic metres,6,Millions,1186.0,
Israel,"Public water supply for agriculture, forestry and fishing",2008,Cubic metres,6,Millions,1121.0,
Israel,"Public water supply for agriculture, forestry and fishing",2009,Cubic metres,6,Millions,1016.0,
Israel,"Public water supply for agriculture, forestry and fishing",2010,Cubic metres,6,Millions,1100.0,
Israel,"Public water supply for agriculture, forestry and fishing",2011,Cubic metres,6,Millions,1042.0,
Israel,"Public water supply for agriculture, forestry and fishing",2012,Cubic metres,6,Millions,1085.0,
Israel,"Public water supply for agriculture, forestry and fishing",2013,Cubic metres,6,Millions,1204.0,
Israel,"Public water supply for agriculture, forestry and fishing",2014,Cubic metres,6,Millions,1122.0,
Israel,"Public water supply for agriculture, forestry and fishing",2015,Cubic metres,6,Millions,1118.0,
Israel,"Public water supply for agriculture, forestry and fishing",2016,Cubic metres,6,Millions,1253.0,
Israel,"Public water supply for agriculture, forestry and fishing",2017,Cubic metres,6,Millions,1249.0,
Israel,"Public water supply for agriculture, forestry and fishing",2018,Cubic metres,6,Millions,1173.0,
Israel,"Public water supply for agriculture, forestry and fishing",2019,Cubic metres,6,Millions,1191.0,
Israel,"Public water supply for agriculture, forestry and fishing",2020,Cubic metres,6,Millions,1195.0,
Israel,"Public water supply for agriculture, forestry and fishing",2021,Cubic metres,6,Millions,1286.0,
Israel,Public water supply for industrial activities,1995,Cubic metres,6,Millions,120.0,
Israel,Public water supply for industrial activities,2000,Cubic metres,6,Millions,124.0,
Israel,Public water supply for industrial activities,2001,Cubic metres,6,Millions,120.0,
Israel,Public water supply for industrial activities,2002,Cubic metres,6,Millions,122.0,
Israel,Public water supply for industrial activities,2003,Cubic metres,6,Millions,117.0,
Israel,Public water supply for industrial activities,2004,Cubic metres,6,Millions,113.0,
Israel,Public water supply for industrial activities,2005,Cubic metres,6,Millions,120.0,
Israel,Public water supply for industrial activities,2006,Cubic metres,6,Millions,122.057,
Israel,Public water supply for industrial activities,2007,Cubic metres,6,Millions,129.19,
Israel,Public water supply for industrial activities,2008,Cubic metres,6,Millions,131.71,
Israel,Public water supply for industrial activities,2009,Cubic metres,6,Millions,129.82,
Israel,Public water supply for industrial activities,2010,Cubic metres,6,Millions,115.21,
Israel,Public water supply for industrial activities,2011,Cubic metres,6,Millions,124.0,
Israel,Public water supply for industrial activities,2012,Cubic metres,6,Millions,123.0,
Israel,Public water supply for industrial activities,2013,Cubic metres,6,Millions,138.0,
Israel,Public water supply for industrial activities,2014,Cubic metres,6,Millions,117.0,
Israel,Public water supply for industrial activities,2017,Cubic metres,6,Millions,105.0,
Israel,Public water supply for industrial activities,2020,Cubic metres,6,Millions,145.0,
Israel,Public water supply for mining and quarrying,2006,Cubic metres,6,Millions,6.2,
Israel,Public water supply for mining and quarrying,2007,Cubic metres,6,Millions,6.96,
Israel,Public water supply for mining and quarrying,2008,Cubic metres,6,Millions,6.65,
Israel,Public water supply for mining and quarrying,2009,Cubic metres,6,Millions,1.4,
Israel,Public water supply for mining and quarrying,2010,Cubic metres,6,Millions,1.74,
Israel,Public water supply for mining and quarrying,2017,Cubic metres,6,Millions,23.0,
Israel,Public water supply for mining and quarrying,2020,Cubic metres,6,Millions,28.0,
Israel,Public water supply for total manufacturing,2006,Cubic metres,6,Millions,103.44,
Israel,Public water supply for total manufacturing,2007,Cubic metres,6,Millions,107.44,
Israel,Public water supply for total manufacturing,2008,Cubic metres,6,Millions,108.56,
Israel,Public water supply for total manufacturing,2009,Cubic metres,6,Millions,110.26,
Israel,Public water supply for total manufacturing,2010,Cubic metres,6,Millions,94.19,
Israel,Public water supply for total manufacturing,2017,Cubic metres,6,Millions,107.0,
Israel,Public water supply for total manufacturing,2020,Cubic metres,6,Millions,145.0,
Israel,Public water supply for electricity,2006,Cubic metres,6,Millions,4.43,
Israel,Public water supply for electricity,2007,Cubic metres,6,Millions,5.54,
Israel,Public water supply for electricity,2008,Cubic metres,6,Millions,7.08,
Israel,Public water supply for electricity,2009,Cubic metres,6,Millions,7.72,
Israel,Public water supply for electricity,2010,Cubic metres,6,Millions,7.82,
Israel,Public water supply for electricity,2020,Cubic metres,6,Millions,12.0,
Israel,Public water supply for construction,2006,Cubic metres,6,Millions,7.987,
Israel,Public water supply for construction,2007,Cubic metres,6,Millions,9.25,
Israel,Public water supply for construction,2008,Cubic metres,6,Millions,9.42,
Israel,Public water supply for construction,2009,Cubic metres,6,Millions,10.44,
Israel,Public water supply for construction,2010,Cubic metres,6,Millions,11.46,
Israel,Public water supply for households,1995,Cubic metres,6,Millions,588.0,
Israel,Public water supply for households,2000,Cubic metres,6,Millions,662.0,
