forest_variable,continent,country,year,forest_unit,forest_powercode_code,forest_powercode,forest_value,forest_flags
Fellings,,Lithuania,2008,Cubic metres,3,Thousands,9650.0,
Fellings,,Lithuania,2009,Cubic metres,3,Thousands,9250.0,
Fellings,,Lithuania,2010,Cubic metres,3,Thousands,8640.0,
Fellings,,Lithuania,2011,Cubic metres,3,Thousands,8430.0,
Fellings,,Lithuania,2012,Cubic metres,3,Thousands,8530.0,
Fellings,,Lithuania,2013,Cubic metres,3,Thousands,8600.0,
Fellings,,Lithuania,2014,Cubic metres,3,Thousands,9180.0,
Fellings,,Lithuania,2015,Cubic metres,3,Thousands,9550.0,
Fellings,,Lithuania,2016,Cubic metres,3,Thousands,10350.0,
Fellings,,Lithuania,2017,Cubic metres,3,Thousands,10600.0,
Fellings,,Lithuania,2018,Cubic metres,3,Thousands,11220.0,
Fellings,,Lithuania,2019,Cubic metres,3,Thousands,10990.0,
Fellings,,Lithuania,2020,Cubic metres,3,Thousands,10739.0,
Fellings,,Lithuania,2021,Cubic metres,3,Thousands,10502.0,
Volumes salvaged,,Lithuania,2007,Cubic metres,3,Thousands,670.0,
Volumes salvaged,,Lithuania,2008,Cubic metres,3,Thousands,640.0,
Volumes salvaged,,Lithuania,2009,Cubic metres,3,Thousands,660.0,
Volumes salvaged,,Lithuania,2010,Cubic metres,3,Thousands,710.0,
Volumes salvaged,,Lithuania,2011,Cubic metres,3,Thousands,760.0,
Volumes salvaged,,Lithuania,2012,Cubic metres,3,Thousands,830.0,
Volumes salvaged,,Lithuania,2013,Cubic metres,3,Thousands,880.0,
Volumes salvaged,,Lithuania,2014,Cubic metres,3,Thousands,920.0,
Volumes salvaged,,Lithuania,2015,Cubic metres,3,Thousands,910.0,
Volumes salvaged,,Lithuania,2016,Cubic metres,3,Thousands,980.0,
Volumes salvaged,,Lithuania,2017,Cubic metres,3,Thousands,960.0,
Volumes salvaged,,Lithuania,2018,Cubic metres,3,Thousands,930.0,
Volumes salvaged,,Lithuania,2019,Cubic metres,3,Thousands,910.0,
Volumes salvaged,,Lithuania,2020,Cubic metres,3,Thousands,794.0,
Volumes salvaged,,Lithuania,2021,Cubic metres,3,Thousands,741.0,
Net fellings,,Lithuania,2007,Cubic metres,3,Thousands,9050.0,
Net fellings,,Lithuania,2008,Cubic metres,3,Thousands,9010.0,
Net fellings,,Lithuania,2009,Cubic metres,3,Thousands,8590.0,
Net fellings,,Lithuania,2010,Cubic metres,3,Thousands,7930.0,
Net fellings,,Lithuania,2011,Cubic metres,3,Thousands,7670.0,
Net fellings,,Lithuania,2012,Cubic metres,3,Thousands,7700.0,
Net fellings,,Lithuania,2013,Cubic metres,3,Thousands,7720.0,
Net fellings,,Lithuania,2014,Cubic metres,3,Thousands,8260.0,
Net fellings,,Lithuania,2015,Cubic metres,3,Thousands,8640.0,
Net fellings,,Lithuania,2016,Cubic metres,3,Thousands,9370.0,
Net fellings,,Lithuania,2017,Cubic metres,3,Thousands,9640.0,
Net fellings,,Lithuania,2018,Cubic metres,3,Thousands,10290.0,
Net fellings,,Lithuania,2019,Cubic metres,3,Thousands,10080.0,
Net fellings,,Lithuania,2020,Cubic metres,3,Thousands,9945.0,
Net fellings,,Lithuania,2021,Cubic metres,3,Thousands,9761.0,
Natural losses,,Lithuania,2007,Cubic metres,3,Thousands,2900.0,
Natural losses,,Lithuania,2008,Cubic metres,3,Thousands,3140.0,
Natural losses,,Lithuania,2009,Cubic metres,3,Thousands,3270.0,
Natural losses,,Lithuania,2010,Cubic metres,3,Thousands,3330.0,
Natural losses,,Lithuania,2011,Cubic metres,3,Thousands,3420.0,
Natural losses,,Lithuania,2012,Cubic metres,3,Thousands,3310.0,
Natural losses,,Lithuania,2013,Cubic metres,3,Thousands,3260.0,
Natural losses,,Lithuania,2014,Cubic metres,3,Thousands,3290.0,
Natural losses,,Lithuania,2015,Cubic metres,3,Thousands,3220.0,
Natural losses,,Lithuania,2016,Cubic metres,3,Thousands,3100.0,
Natural losses,,Lithuania,2017,Cubic metres,3,Thousands,3120.0,
Natural losses,,Lithuania,2018,Cubic metres,3,Thousands,3000.0,
Natural losses,,Lithuania,2019,Cubic metres,3,Thousands,3020.0,
Natural losses,,Lithuania,2020,Cubic metres,3,Thousands,3148.0,
Natural losses,,Lithuania,2021,Cubic metres,3,Thousands,3264.0,
Gross Increment,,Lithuania,2007,Cubic metres,3,Thousands,13770.0,
Gross Increment,,Lithuania,2008,Cubic metres,3,Thousands,13760.0,
Gross Increment,,Lithuania,2009,Cubic metres,3,Thousands,14020.0,
Gross Increment,,Lithuania,2010,Cubic metres,3,Thousands,14360.0,
Gross Increment,,Lithuania,2011,Cubic metres,3,Thousands,14890.0,
Gross Increment,,Lithuania,2012,Cubic metres,3,Thousands,15440.0,
Gross Increment,,Lithuania,2013,Cubic metres,3,Thousands,15750.0,
Gross Increment,,Lithuania,2014,Cubic metres,3,Thousands,16260.0,
Gross Increment,,Lithuania,2015,Cubic metres,3,Thousands,16800.0,
Gross Increment,,Lithuania,2016,Cubic metres,3,Thousands,17220.0,
Gross Increment,,Lithuania,2017,Cubic metres,3,Thousands,17940.0,
Gross Increment,,Lithuania,2018,Cubic metres,3,Thousands,17880.0,
Gross Increment,,Lithuania,2019,Cubic metres,3,Thousands,17710.0,
Gross Increment,,Lithuania,2020,Cubic metres,3,Thousands,17552.0,
Gross Increment,,Lithuania,2021,Cubic metres,3,Thousands,17373.0,
Net change,,Lithuania,2007,Cubic metres,3,Thousands,1820.0,
Net change,,Lithuania,2008,Cubic metres,3,Thousands,1610.0,
Net change,,Lithuania,2009,Cubic metres,3,Thousands,2160.0,
Net change,,Lithuania,2010,Cubic metres,3,Thousands,3100.0,
Net change,,Lithuania,2011,Cubic metres,3,Thousands,3800.0,
Net change,,Lithuania,2012,Cubic metres,3,Thousands,4430.0,
Net change,,Lithuania,2013,Cubic metres,3,Thousands,4770.0,
Net change,,Lithuania,2014,Cubic metres,3,Thousands,4710.0,
Net change,,Lithuania,2015,Cubic metres,3,Thousands,4940.0,
Net change,,Lithuania,2016,Cubic metres,3,Thousands,4750.0,
Net change,,Lithuania,2017,Cubic metres,3,Thousands,5180.0,
Net change,,Lithuania,2018,Cubic metres,3,Thousands,4590.0,
Net change,,Lithuania,2019,Cubic metres,3,Thousands,4610.0,
Net change,,Lithuania,2020,Cubic metres,3,Thousands,4459.0,
Net change,,Lithuania,2021,Cubic metres,3,Thousands,4348.0,
Intensity of use of forest resources,,Lithuania,2007,Ratio,0,Units,0.706,
Intensity of use of forest resources,,Lithuania,2008,Ratio,0,Units,0.701,
Intensity of use of forest resources,,Lithuania,2009,Ratio,0,Units,0.66,
Intensity of use of forest resources,,Lithuania,2010,Ratio,0,Units,0.602,
Intensity of use of forest resources,,Lithuania,2011,Ratio,0,Units,0.566,
Intensity of use of forest resources,,Lithuania,2012,Ratio,0,Units,0.552,
Intensity of use of forest resources,,Lithuania,2013,Ratio,0,Units,0.546,
Intensity of use of forest resources,,Lithuania,2014,Ratio,0,Units,0.565,
Intensity of use of forest resources,,Lithuania,2015,Ratio,0,Units,0.568,
Intensity of use of forest resources,,Lithuania,2016,Ratio,0,Units,0.601,
Intensity of use of forest resources,,Lithuania,2017,Ratio,0,Units,0.591,
Intensity of use of forest resources,,Lithuania,2018,Ratio,0,Units,0.628,
Intensity of use of forest resources,,Lithuania,2019,Ratio,0,Units,0.621,
Intensity of use of forest resources,,Lithuania,2020,Ratio,0,Units,0.612,
Intensity of use of forest resources,,Lithuania,2021,Ratio,0,Units,0.605,
Net Increment,,Latvia,2010,Cubic metres,3,Thousands,19680.0,
Net Increment,,Latvia,2011,Cubic metres,3,Thousands,19680.0,
Net Increment,,Latvia,2012,Cubic metres,3,Thousands,19680.0,
Net Increment,,Latvia,2013,Cubic metres,3,Thousands,19680.0,
Net Increment,,Latvia,2014,Cubic metres,3,Thousands,19680.0,
Net Increment,,Latvia,2015,Cubic metres,3,Thousands,19700.0,
Net Increment,,Latvia,2016,Cubic metres,3,Thousands,19700.0,
Net Increment,,Latvia,2017,Cubic metres,3,Thousands,19700.0,
Net Increment,,Latvia,2018,Cubic metres,3,Thousands,20900.0,
Net Increment,,Latvia,2019,Cubic metres,3,Thousands,21121.0,
Net Increment,,Latvia,2020,Cubic metres,3,Thousands,21387.0,
Net Increment,,Lithuania,2007,Cubic metres,3,Thousands,10870.0,
Net Increment,,Lithuania,2008,Cubic metres,3,Thousands,10620.0,
Net Increment,,Lithuania,2009,Cubic metres,3,Thousands,10750.0,
Net Increment,,Lithuania,2010,Cubic metres,3,Thousands,11030.0,
Net Increment,,Lithuania,2011,Cubic metres,3,Thousands,11470.0,
Net Increment,,Lithuania,2012,Cubic metres,3,Thousands,12130.0,
Net Increment,,Lithuania,2013,Cubic metres,3,Thousands,12490.0,
Net Increment,,Lithuania,2014,Cubic metres,3,Thousands,12970.0,
Net Increment,,Lithuania,2015,Cubic metres,3,Thousands,13580.0,
Net Increment,,Lithuania,2016,Cubic metres,3,Thousands,14120.0,
Net Increment,,Lithuania,2017,Cubic metres,3,Thousands,14820.0,
Net Increment,,Lithuania,2018,Cubic metres,3,Thousands,14880.0,
Net Increment,,Lithuania,2019,Cubic metres,3,Thousands,14690.0,
Net Increment,,Lithuania,2020,Cubic metres,3,Thousands,14404.0,
Natural losses,Europe,Belgium,2012,Cubic metres,3,Thousands,270.151,
Net Increment,Europe,Belgium,2012,Cubic metres,3,Thousands,4331.25,
Net fellings,Europe,Iceland,2005,Cubic metres,3,Thousands,0.5,
Net fellings,Europe,Iceland,2006,Cubic metres,3,Thousands,1.0,
Net fellings,Europe,Iceland,2007,Cubic metres,3,Thousands,0.6,
Net fellings,Europe,Iceland,2008,Cubic metres,3,Thousands,1.44,
Net fellings,Europe,Iceland,2009,Cubic metres,3,Thousands,1.53,
Net fellings,Europe,Iceland,2010,Cubic metres,3,Thousands,4.18,
Net fellings,Europe,Iceland,2011,Cubic metres,3,Thousands,3.84,
Net fellings,Europe,Iceland,2012,Cubic metres,3,Thousands,3.46,
Net fellings,Europe,Iceland,2013,Cubic metres,3,Thousands,5.5,
Net fellings,Europe,Iceland,2014,Cubic metres,3,Thousands,5.9,
Net fellings,Europe,Iceland,2015,Cubic metres,3,Thousands,4.7,
Net fellings,Europe,Iceland,2016,Cubic metres,3,Thousands,4.18,
Net fellings,Europe,Iceland,2017,Cubic metres,3,Thousands,5.6,
Net fellings,Europe,Iceland,2018,Cubic metres,3,Thousands,5.5,
Net fellings,Europe,Iceland,2019,Cubic metres,3,Thousands,2.0,
Net fellings,Europe,Iceland,2020,Cubic metres,3,Thousands,1.0,
Intensity of use of forest resources,Europe,Iceland,2005,Ratio,0,Units,0.014,
Intensity of use of forest resources,Europe,Iceland,2006,Ratio,0,Units,0.027,
Intensity of use of forest resources,Europe,Iceland,2007,Ratio,0,Units,0.016,
Intensity of use of forest resources,Europe,Iceland,2008,Ratio,0,Units,0.039,
Intensity of use of forest resources,Europe,Iceland,2009,Ratio,0,Units,0.041,
Intensity of use of forest resources,Europe,Iceland,2010,Ratio,0,Units,0.091,
Intensity of use of forest resources,Europe,Iceland,2011,Ratio,0,Units,0.083,
Intensity of use of forest resources,Europe,Iceland,2012,Ratio,0,Units,0.075,
Intensity of use of forest resources,Europe,Iceland,2013,Ratio,0,Units,0.12,
Intensity of use of forest resources,Europe,Iceland,2014,Ratio,0,Units,0.128,
Intensity of use of forest resources,Europe,Iceland,2015,Ratio,0,Units,0.102,
Intensity of use of forest resources,Europe,Iceland,2016,Ratio,0,Units,0.07,
Intensity of use of forest resources,Europe,Iceland,2017,Ratio,0,Units,0.093,
Intensity of use of forest resources,Europe,Iceland,2018,Ratio,0,Units,0.092,
Intensity of use of forest resources,Europe,Iceland,2019,Ratio,0,Units,0.033,
