country,continent,h20_variable,year,h20_unit,h20_powercode_code,h20_powercode,h20_value,h20_flags
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2006,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2007,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2008,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2009,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2010,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2011,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2012,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2013,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2014,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2015,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2016,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2017,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2018,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2019,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for irrigation. Non-freshwater,2020,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,1992,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,1993,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,1994,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,1995,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,1996,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,1997,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,1998,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,1999,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2000,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2001,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2002,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2003,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2004,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2005,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2006,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2007,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2008,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2009,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2010,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2011,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2012,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2013,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2014,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2015,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2016,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2017,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2018,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2019,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing. Non-freshwater,2020,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,1992,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,1993,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,1994,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,1995,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,1996,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,1997,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,1998,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,1999,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2000,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2001,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2002,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2003,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2004,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2005,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2006,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2007,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2008,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2009,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2010,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2011,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2012,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2013,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2014,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2015,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2016,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2017,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2018,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2019,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for cooling (manufacturing). Non-freshwater,2020,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,1992,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,1993,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,1994,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,1995,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,1996,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,1997,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,1998,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,1999,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2000,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2001,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2002,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2003,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2004,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2005,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2006,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2007,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2008,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2009,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2010,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2011,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2012,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2013,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2014,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2015,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2016,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2017,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2018,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2019,Cubic metres,6,Millions,0.0,
Belgium,Europe,Electricity production (cooling). Non-freshwater,2020,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for services - desalinated water,1992,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for services - desalinated water,1993,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for services - desalinated water,1994,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for services - desalinated water,1995,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for services - desalinated water,1996,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for services - desalinated water,1997,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for services - desalinated water,1998,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for services - desalinated water,1999,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for services - reused water,1995,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for electricity production (cooling). Reused water,1995,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions for manufacturing cooling. Reused water,1995,Cubic metres,6,Millions,0.0,
Belgium,Europe,"Abstractions for agriculture, forestry, fishing. Reused water",1995,Cubic metres,6,Millions,0.0,
Belgium,Europe,Imported water,1992,Cubic metres,6,Millions,0.0,
Belgium,Europe,Imported water,1993,Cubic metres,6,Millions,0.0,
Belgium,Europe,Imported water,1994,Cubic metres,6,Millions,0.0,
Belgium,Europe,Imported water,1995,Cubic metres,6,Millions,0.0,
Belgium,Europe,Imported water,1996,Cubic metres,6,Millions,0.0,
Belgium,Europe,Imported water,1997,Cubic metres,6,Millions,0.0,
Belgium,Europe,Imported water,1998,Cubic metres,6,Millions,0.0,
Belgium,Europe,Imported water,1999,Cubic metres,6,Millions,0.0,
Belgium,Europe,Imported water,2011,Cubic metres,6,Millions,69.461,
Belgium,Europe,Imported water,2012,Cubic metres,6,Millions,70.341,
Belgium,Europe,Imported water,2013,Cubic metres,6,Millions,70.428,
Belgium,Europe,Imported water,2014,Cubic metres,6,Millions,69.954,
Belgium,Europe,Imported water,2015,Cubic metres,6,Millions,69.594,
Belgium,Europe,Imported water,2016,Cubic metres,6,Millions,69.514,
Belgium,Europe,Imported water,2017,Cubic metres,6,Millions,70.013,
Belgium,Europe,Imported water,2018,Cubic metres,6,Millions,70.787,
Belgium,Europe,Imported water,2019,Cubic metres,6,Millions,69.775,
Belgium,Europe,Imported water,2020,Cubic metres,6,Millions,70.35,
Belgium,Europe,Exported water,2011,Cubic metres,6,Millions,2.916,
Belgium,Europe,Exported water,2012,Cubic metres,6,Millions,2.916,
Belgium,Europe,Exported water,2013,Cubic metres,6,Millions,3.153,
Belgium,Europe,Exported water,2014,Cubic metres,6,Millions,3.034,
Belgium,Europe,Exported water,2015,Cubic metres,6,Millions,3.169,
Belgium,Europe,Exported water,2016,Cubic metres,6,Millions,2.968,
Belgium,Europe,Exported water,2017,Cubic metres,6,Millions,3.21,
Belgium,Europe,Exported water,2018,Cubic metres,6,Millions,2.212,
Belgium,Europe,Exported water,2019,Cubic metres,6,Millions,0.217,
Belgium,Europe,Exported water,2020,Cubic metres,6,Millions,0.676,
Belgium,Europe,Total water made available for use,2000,Cubic metres,6,Millions,7508.9,
Belgium,Europe,Total water made available for use,2001,Cubic metres,6,Millions,6969.4,
Belgium,Europe,Total water made available for use,2002,Cubic metres,6,Millions,6708.7,
Belgium,Europe,Total water made available for use,2003,Cubic metres,6,Millions,6647.2,
Belgium,Europe,Total water made available for use,2004,Cubic metres,6,Millions,6414.3,
Belgium,Europe,Total water made available for use,2005,Cubic metres,6,Millions,6360.5,
Belgium,Europe,Total water made available for use,2006,Cubic metres,6,Millions,6414.2,
Belgium,Europe,Total water made available for use,2007,Cubic metres,6,Millions,6185.5,
Belgium,Europe,Total water made available for use,2008,Cubic metres,6,Millions,6139.8,
Belgium,Europe,Total water made available for use,2009,Cubic metres,6,Millions,6137.1,
Belgium,Europe,Total water made available for use,2012,Cubic metres,6,Millions,5327.214,
Belgium,Europe,Total water made available for use,2013,Cubic metres,6,Millions,4856.46,
Belgium,Europe,Total water made available for use,2014,Cubic metres,6,Millions,4585.898,
Belgium,Europe,Total water made available for use,2015,Cubic metres,6,Millions,4022.294,
Belgium,Europe,Total water made available for use,2016,Cubic metres,6,Millions,4669.659,
Belgium,Europe,Total water made available for use,2017,Cubic metres,6,Millions,4418.455,
Belgium,Europe,Abstractions from artificial reservoirs ,1995,Cubic metres,6,Millions,0.0,
Belgium,Europe,Abstractions from artificial reservoirs ,2011,Cubic metres,6,Millions,37.1,
Belgium,Europe,Abstractions from artificial reservoirs ,2012,Cubic metres,6,Millions,35.144,
Belgium,Europe,Abstractions from artificial reservoirs ,2013,Cubic metres,6,Millions,210.019,
Belgium,Europe,Abstractions from artificial reservoirs ,2014,Cubic metres,6,Millions,211.8,
Belgium,Europe,Abstractions from artificial reservoirs ,2015,Cubic metres,6,Millions,213.796,
Belgium,Europe,Abstractions from artificial reservoirs ,2016,Cubic metres,6,Millions,214.96,
Belgium,Europe,Abstractions from artificial reservoirs ,2017,Cubic metres,6,Millions,222.017,
Belgium,Europe,Abstractions from artificial reservoirs ,2018,Cubic metres,6,Millions,221.158,
Belgium,Europe,Abstractions from artificial reservoirs ,2019,Cubic metres,6,Millions,225.521,
