ObjectId,country,continent,h20_variable,year,h20_unit,h20_powercode_code,h20_powercode,h20_value,h20_flags
730399404,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2018,Cubic metres,6,Millions,0.0,
989627705,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2019,Cubic metres,6,Millions,0.0,
652403109,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2020,Cubic metres,6,Millions,0.0,
532993201,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2021,Cubic metres,6,Millions,0.0,
466839957,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",1992,Cubic metres,6,Millions,2.8,
4485304,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",1993,Cubic metres,6,Millions,0.2,
747039825,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",1994,Cubic metres,6,Millions,0.0,
458193747,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",1995,Cubic metres,6,Millions,0.0,
620138713,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",1997,Cubic metres,6,Millions,0.0,
396683315,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",1998,Cubic metres,6,Millions,0.0,
640341596,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2000,Cubic metres,6,Millions,0.0,
409870872,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2001,Cubic metres,6,Millions,0.0,
837285379,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2002,Cubic metres,6,Millions,0.0,
124442588,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2003,Cubic metres,6,Millions,0.0,
49511603,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2004,Cubic metres,6,Millions,0.0,
709724285,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2005,Cubic metres,6,Millions,0.0,
101191549,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2006,Cubic metres,6,Millions,0.0,
832134768,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2007,Cubic metres,6,Millions,0.0,
